QD_Ref,BorrowerSSNLast4,AppDate,FundingDt,Contract_Maturity,Amt_Funded,OutstandingPrincipal,NoteRate,APR_Effective,ContractTermMo,RemainingPayments,SchedPayment,ActualLastPmt,VehicleMake,VehicleModel,VehicleYear,VehicleVIN,Mileage_Orig,NewOrUsed,DealerName,DealerState,CreditScoreAtOrig,CreditScoreCurrent,CoBorrowerFlag,CoBorrowerScore,BorrowerDTI_Back,BorrowerAnnualInc,EmployerName,EmpYears,IncomeVerified,BorrState,BorrZip,BorrCity,LoanStat,DaysPastDue,DelinqBucket,NumLate30,NumLate60,NumLate90,CumulLossAmt,RecoveryAmt,ChargeoffDate,PaymentMethod,AutoPayEnrolled,ModificationFlag,HardshipPlan,LTV_Orig,BookValue_Orig,CurrentBookValue,Depreciation_Pct,WholesaleValue,RetailValue,OrigFee,ServicingFee_Bps,PoolID,InvestorCode,BatchID,MonthsOnBooks,VintageQtr,FirstPmtDefault,Ext_bureau_inqs_6mo,Ext_revolv_util,Ext_open_accts,Ext_total_accts,Ext_derog_marks,Ext_collections,Ext_bankruptcies,Channel,PricingTier,RiskBand,DecisionEngine_Score,FraudScore,IdentityConfidence
QD-0000434,4109,01/10/2024,2022-11-16,,66742.81,28783.89,19.34,21.67,72,47,941.92,813.88,BMW,X5,2020,MD66DEXIFH93QYBG8,27666,Used,CarMax,VA,536,564,0,,,100357,Home Depot,7,Verified,VA,51856,City 38,CURRENT,0,Current,0,0,0,0.0,0.0,,Mobile App,1,0,0,,47913,35407.71,26.1,27838.79,36176.38,376.19,50,QD-2024-B,INV_AUTO_3,BATCH-422,25,2024Q1,0,4,16.9,11,13,4,0,0,Dealer Indirect,,B,875.1,62.2,62.8
QD-0000435,3823,01/25/2023,2022-08-09,,77018.88,70063.52,6.28,8.56,60,43,1290.37,1105.87,Toyota,RAV4,2022,JYCYCR95N28KXOSJV,85448,Used,,MN,768,712,0,,41.4,166822,Bank of America,14,Self-Reported,MN,62646,City 35,CURRENT,0,Current,0,0,0,0.0,0.0,,,,0,0,128.0,60171,46211.33,23.2,39897.56,54000.72,443.77,75,QD-2024-C,INV_AUTO_2,BATCH-531,17,2023Q1,0,,27.3,25,32,4,,0,Broker,Deep Subprime,B,758.8,37.5,83.9
QD-0000436,9367,02/20/2024,2023-03-02,,42352.16,40914.36,5.03,5.55,72,49,590.69,501.74,Chevrolet,Silverado,2022,IKCSDU3PJTCS5QX82,51453,Certified Pre-Owned,CarMax,KY,588,578,0,,13.1,60080,Walmart,3,Employer Confirmed,KY,29945,City 48,30DPD,37,30-59,3,0,0,0.0,0.0,,Check,1,0,0,118.7,35680,23192.0,35.0,16641.21,,483.16,75,QD-2024-C,INV_AUTO_2,BATCH-118,23,2024Q1,0,10,47.0,17,34,4,3,0,Online App,Prime,A+,567.0,95.7,76.0
QD-0000437,2339,02/03/2023,2024-03-06,,55442.4,33941.57,14.34,15.9,36,35,1558.47,1616.24,Toyota,Camry,2025,F8N1R57O504FX0AKN,25024,New,AutoNation,MI,554,545,1,749,15.7,171768,,,,MI,74672,City 14,CURRENT,0,Current,0,0,0,0.0,0.0,,,0,0,0,118.7,46708,27931.38,40.2,21118.78,30764.18,260.17,25,QD-2024-A,INV_AUTO_2,BATCH-513,1,2023Q1,0,5,81.3,16,34,8,,0,Refinance,Super Prime,D,658.4,71.5,78.4
QD-0000438,5009,07/27/2023,2022-09-06,,12394.45,4842.55,19.03,,48,39,262.31,278.95,Hyundai,Tucson,2020,F83HUY7T746KGIBEZ,16665,New,Lithia,MA,820,772,0,,14.1,122531,Freelance,11,Employer Confirmed,MA,17174,City 43,90DPD,128,120+,4,1,1,0.0,0.0,,Check,1,0,0,118.2,10486,,34.3,5336.04,6996.65,85.07,25,QD-2024-B,INV_AUTO_2,BATCH-862,9,2023Q3,0,3,37.5,4,7,8,1,0,Online App,Deep Subprime,B,301.1,75.3,69.1
QD-0000439,3309,09/25/2022,2023-10-20,,30616.14,16611.17,19.04,20.44,60,32,518.37,468.29,Mazda,Mazda3,2024,BAOD52SJYD20EMTSW,107378,New,Local Motors,TX,846,850,0,,28.5,,UPS,7,Verified,TX,69053,Fort Worth,CHARGED_OFF,233,Charged Off,4,3,4,14792.82,4936.59,11/11/2024,ACH,1,0,0,98.8,30988,28694.89,7.4,23944.19,33799.23,254.79,100,QD-2024-A,INV_AUTO_2,BATCH-945,,2022Q3,0,14,66.8,1,13,8,3,0,Online App,Near Prime,,763.4,58.3,90.3
QD-0000440,2715,07/24/2023,2023-10-19,,61868.18,54463.73,18.29,18.68,48,10,1308.57,1404.06,BMW,3 Series,2019,V5NIDD9N34O6PIBY3,21515,New,Penske,PA,789,814,1,701,45.7,109832,FedEx,14,,PA,10460,City 27,REPO,165,Repo,4,2,2,39204.69,16484.64,11/15/2024,Mobile App,1,0,0,101.7,60834,37412.91,38.5,31868.36,40014.9,253.12,25,QD-2024-A,INV_AUTO_3,BATCH-837,38,2023Q3,0,9,6.7,14,20,8,4,0,Dealer Direct,Super Prime,B,883.5,53.1,83.7
QD-0000441,4321,01/13/2024,2023-09-26,,38058.86,20933.57,18.0,19.69,84,65,459.88,489.51,Mazda,CX-5,2024,,49261,New,Lithia,NY,760,704,0,,51.6,109762,Self-Employed,29,,NY,66125,New York,CURRENT,0,Current,0,0,0,,0.0,,ACH,1,0,0,96.8,39317,30588.63,22.2,,31834.89,334.25,75,QD-2025-A,,,19,2024Q1,0,12,30.2,26,41,6,0,0,Broker,Prime,E,706.7,10.9,92.3
QD-0000442,9565,03/07/2024,,,83542.44,45427.4,12.64,14.44,48,23,1758.8,1662.84,Mazda,MX-5,2018,T924G1IQ3TVFUIY13,113951,Certified Pre-Owned,Larry H. Miller,FL,541,564,0,,23.3,203587,Target,1,Employer Confirmed,FL,22801,Orlando,CURRENT,0,Current,0,0,0,0.0,0.0,,,1,0,0,133.7,,38240.82,38.8,30428.02,40245.03,145.37,25,,INV_AUTO_1,BATCH-422,25,2024Q1,0,11,19.4,30,,1,5,0,Refinance,Prime,A,,39.7,66.4
QD-0000443,2290,06/12/2024,2024-08-10,,23528.11,18059.38,9.74,11.87,72,57,329.43,331.26,Jeep,Wrangler,2018,HGA6RPKI9TO9HB0JE,2265,Used,Hendrick Auto,SC,781,810,0,,33.1,175235,Uber,0,Verified,SC,15332,City 50,90DPD,,90-119,7,1,2,0.0,0.0,,ACH,1,0,0,95.9,24534,19480.0,20.6,15224.79,23211.78,470.11,75,QD-2025-A,INV_AUTO_2,BATCH-351,15,2024Q2,0,7,27.8,21,36,1,3,0,Dealer Indirect,Near Prime,E,846.1,98.4,79.3
QD-0000444,2012,04/22/2024,2023-11-19,,40210.02,39399.07,23.66,24.59,36,21,1138.97,1145.3,Toyota,Camry,2018,ZJ2VNGJDTUJUDSH1B,58203,,Hendrick Auto,TN,737,773,0,,53.5,,AT&T,15,Verified,TN,88942,City 38,REPO,258,Repo,7,5,3,26918.68,10764.31,,Online,1,0,0,125.3,32091,29972.99,6.6,25661.04,34630.37,221.86,25,QD-2025-A,,BATCH-614,15,2024Q2,0,0,91.5,12,18,6,1,0,Broker,Super Prime,B,679.2,68.2,60.8
QD-0000445,7579,05/22/2024,2022-10-02,,29556.74,28832.05,12.75,13.19,48,38,622.31,635.2,Hyundai,Kona,2021,Q15ESUUUYK1ZJ4PZB,6612,Certified Pre-Owned,Penske,AZ,604,567,0,,61.0,228212,,6,Self-Reported,AZ,23450,City 21,CURRENT,0,Current,0,0,0,0.0,0.0,,Mobile App,1,0,0,71.4,41396,27942.3,32.5,22999.08,,220.78,25,QD-2025-A,INV_AUTO_2,BATCH-219,10,2024Q2,0,2,50.4,3,6,4,5,0,Broker,Deep Subprime,E,668.6,74.5,99.5
QD-0000446,6981,03/15/2027,2024-08-02,,25551.8,20746.28,12.33,13.59,36,26,717.07,782.57,Jeep,Grand Cherokee,2024,IST091QJHDDXCY5U4,49114,New,Larry H. Miller,TX,814,834,0,,59.9,39219,FedEx,11,Self-Reported,TX,48067,Austin,CURRENT,0,Current,0,0,,0.0,0.0,,ACH,0,0,0,139.3,18343,16930.59,7.7,12024.37,19998.09,461.16,100,QD-2024-A,,BATCH-148,10,2023Q1,0,11,26.0,30,43,6,3,0,,Super Prime,A,733.9,91.8,71.2
QD-0000447,9674,10/25/2024,2022-08-13,,12369.07,12105.68,4.97,7.23,48,29,258.76,230.06,BMW,X3,2021,Y6VREHU2F1TF1WZ4L,68585,Used,Carvana,WA,821,793,1,773,19.5,48667,Starbucks,0,Not Verified,WA,27171,City 46,,0,Current,0,0,0,0.0,0.0,,Check,1,0,0,73.7,16783,9851.62,41.3,8341.76,10731.61,463.08,50,QD-2025-A,INV_AUTO_2,BATCH-609,19,2024Q4,0,10,19.2,19,21,3,5,0,Broker,Prime,A,371.8,39.1,76.0
QD-0000448,6463,09/24/2022,2024-05-27,,57647.2,35803.14,18.5,20.01,84,56,696.86,683.98,Toyota,RAV4,2023,OC7P2F96CXB9VRD7W,13553,Used,Local Motors,WI,528,531,0,,13.9,,,,,WI,82971,City 26,30DPD,51,30-59,3,0,0,0.0,0.0,,Mobile App,1,0,0,139.7,41265,26038.22,36.9,23375.23,27746.87,388.4,75,QD-2024-A,INV_AUTO_3,BATCH-138,28,2022Q3,,7,11.2,30,,4,5,0,Refinance,Deep Subprime,D,375.8,39.8,50.3
QD-0000449,3433,08/08/2022,2022-11-27,,28956.47,0.0,19.49,21.61,48,36,613.06,0,Nissan,Altima,2020,EBCDW57IAHS3UC3WF,28860,Certified Pre-Owned,CarMax,LA,534,,0,,35.1,220596,,,Verified,,55414,City 15,PAID_OFF,0,Paid Off,0,0,0,0.0,0.0,,Online,1,0,0,84.1,34431,31228.92,9.3,23250.14,33261.22,265.62,100,QD-2024-B,,BATCH-643,12,2022Q3,0,14,17.5,21,41,2,2,0,Refinance,Subprime,E,769.9,8.5,89.2
QD-0000450,1383,09/23/2023,2024-09-02,,43173.26,0.0,9.55,10.71,72,32,604.4,0,Hyundai,Kona,2023,QR9PE6C4ZDBG1IR70,61721,Used,Penske,FL,601,548,0,,64.0,216850,AT&T,24,Not Verified,FL,96573,Tampa,PAID_OFF,0,Paid Off,0,0,0,0.0,0.0,,Mobile App,1,0,0,122.2,35330,25861.56,26.8,19914.6,28319.23,263.73,75,,INV_AUTO_1,BATCH-202,40,2023Q3,0,13,19.1,21,33,4,0,0,Dealer Direct,Super Prime,A+,836.2,55.1,67.8
QD-0000451,2884,11/10/2023,2022-02-23,,33769.16,0.0,20.11,21.61,48,38,715.31,0,Jeep,Gladiator,2021,GJE81DQE8UPIUA63H,34483,New,Lithia,OR,816,794,0,,55.4,,Walmart,19,Verified,OR,93020,City 27,PAID_OFF,0,Paid Off,0,0,0,0.0,0.0,,ACH,0,0,0,74.0,45634,33175.92,27.3,23392.71,37548.12,367.07,100,QD-2024-B,,BATCH-753,10,2023Q4,0,0,41.6,19,19,2,2,0,Dealer Indirect,Deep Subprime,E,530.5,39.5,66.7
QD-0000452,3999,07/11/2024,2022-06-08,,21365.52,19578.5,13.03,15.26,84,80,257.11,245.95,GMC,Canyon,2021,Y4V8CQDLP0IRAH0CP,8051,New,CarMax,FL,772,722,0,,31.1,154973,,,Self-Reported,FL,18873,Jacksonville,REPO,241,Repo,7,2,4,10036.84,5350.22,07/28/2024,,1,0,0,93.1,22949,13264.52,42.2,,13814.01,133.02,25,,INV_AUTO_2,BATCH-376,4,2024Q3,0,6,60.9,26,41,8,1,0,Dealer Indirect,Subprime,E,333.2,45.1,77.0
QD-0000453,2873,06/07/2022,2023-03-18,,64057.21,29747.14,14.51,,36,32,1800.88,1749.89,Ram,2500,2019,L4J1PJFQOJ7GTRDD9,59185,Used,,NY,646,678,0,,35.9,149333,AT&T,24,Verified,NY,94294,New York,90DPD,111,90-119,8,2,3,0.0,0.0,,,1,0,0,138.7,46184,34822.74,24.6,25554.39,36841.64,102.79,100,QD-2025-A,INV_AUTO_3,,4,2022Q2,0,9,81.9,10,29,2,3,0,Dealer Direct,Near Prime,A,544.1,,92.9
QD-0000454,9533,12/13/2023,2022-12-16,,25162.38,8336.11,8.38,9.67,84,65,301.64,325.15,Ford,F-150,2020,XIVV63SE6X8KXB2J1,115133,Used,Hendrick Auto,MD,538,542,0,,32.7,182352,,,Verified,MD,72395,City 49,CURRENT,0,Current,0,0,0,0.0,0.0,,,1,0,0,74.5,33775,21345.8,36.8,16482.09,22172.16,478.52,100,QD-2024-A,INV_AUTO_1,BATCH-959,19,2023Q4,0,7,32.6,18,21,4,0,,Dealer Direct,Prime,A+,572.6,,
QD-0000455,2754,09/28/2024,2022-10-28,,39478.09,19241.65,21.24,23.42,72,49,558.01,609.57,Volkswagen,Taos,2025,LE4PMN0N64BR3RNXX,10006,,Larry H. Miller,PA,638,612,0,,43.5,96478,FedEx,25,,,39162,City 42,60DPD,70,60-89,3,3,0,0.0,,,Mobile App,1,0,0,107.4,36758,31501.61,14.3,25795.01,37665.33,318.95,50,QD-2025-A,INV_AUTO_3,BATCH-194,23,2024Q3,,6,20.3,22,33,5,5,0,Broker,Near Prime,A,775.3,20.4,90.1
QD-0000456,,05/25/2022,2022-07-20,,55068.39,17010.2,23.63,25.08,,22,1169.85,1087.68,Ram,3500,2018,ASAQHFBAT1T4X6CYJ,77977,New,,LA,617,582,0,,56.4,226571,AT&T,7,,LA,89839,City 45,CURRENT,0,Current,0,0,0,0.0,0.0,,,1,0,0,87.0,63297,44371.2,29.9,37954.93,52598.64,462.19,75,,INV_AUTO_2,BATCH-296,26,2022Q2,0,10,9.3,24,36,4,5,0,Refinance,Deep Subprime,B,830.4,76.5,99.0
QD-0000457,8273,01/19/2022,2022-05-31,,60183.87,19672.92,24.23,26.31,48,5,1279.15,1062.56,Hyundai,Tucson,2021,HSUDFLPSGY7I957MP,,Used,Larry H. Miller,CO,598,571,0,,26.5,102908,Amazon,15,Employer Confirmed,CO,64419,City 48,CURRENT,0,Current,0,0,0,0.0,0.0,,Mobile App,1,0,0,102.1,58946,49809.37,15.5,37267.32,51886.82,76.0,75,QD-2025-A,INV_AUTO_3,BATCH-658,43,2022Q1,0,12,22.3,1,16,3,3,0,Dealer Direct,Deep Subprime,E,607.5,94.6,89.2
QD-0000458,4150,09/22/2022,2023-06-25,,18650.25,12506.31,9.33,9.52,72,53,261.05,223.79,Ford,Mustang,2022,,6417,Certified Pre-Owned,CarMax,MA,672,643,0,,47.1,156142,AT&T,,,MA,73578,City 5,CHARGED_OFF,195,Charged Off,10,6,2,5308.95,,09/08/2024,ACH,1,0,0,93.2,20011,12546.9,37.3,8901.98,14357.32,67.25,100,QD-2025-A,INV_AUTO_2,BATCH-144,19,2022Q3,0,5,6.7,16,36,0,2,,Dealer Direct,Subprime,C,748.7,22.7,93.8
QD-0000459,2758,07/25/2023,2023-01-21,,9190.9,0.0,16.29,17.88,72,47,129.38,0,Chevrolet,Silverado,2024,JMW4S8BNIIAXZN96U,115490,New,Hendrick Auto,AZ,831,776,0,,46.1,27716,Self-Employed,18,,AZ,86535,City 48,PAID_OFF,0,Paid Off,0,,,0.0,0.0,,Check,1,0,,101.4,9064,7387.16,18.5,5663.22,8699.46,440.81,100,QD-2024-B,INV_AUTO_2,BATCH-432,25,2023Q3,,11,,6,,7,4,0,Dealer Indirect,Super Prime,E,664.6,65.3,69.4
QD-0000460,4800,02/22/2024,2022-08-12,,29728.31,17740.84,6.03,8.31,36,27,829.94,834.69,Tesla,Model S,2019,830X7Q3VQJDDGB9S7,49304,Used,Hendrick Auto,AL,729,677,0,,64.9,112916,Google,2,Self-Reported,AL,32940,City 9,30DPD,40,30-59,4,,0,0.0,0.0,,,0,0,0,97.9,30366,,26.6,18461.08,23476.97,480.25,25,,INV_AUTO_3,BATCH-894,9,2024Q1,0,12,58.6,17,28,1,1,0,Online App,,D,852.7,66.3,75.0
QD-0000461,8059,06/13/2022,2022-08-24,,37855.69,13966.18,21.3,22.41,48,12,802.66,858.25,Jeep,Compass,2018,XXP5I97BFYROQ2QIV,2424,New,Larry H. Miller,NC,746,785,1,650,58.5,37947,FedEx,24,,NC,17327,City 10,CURRENT,,Current,0,0,0,0.0,0.0,,ACH,1,0,0,81.7,46335,42628.2,8.0,37814.07,47373.18,441.52,25,QD-2025-A,,BATCH-253,36,2022Q2,0,14,24.2,6,22,1,4,0,Online App,Super Prime,,352.7,41.5,89.8
QD-0000462,2859,10/31/2023,2024-11-30,,53372.94,22351.02,16.24,17.83,36,2,1502.65,1375.34,Honda,Accord,2018,360BGPOQ59M73SLZ3,71675,New,AutoNation,KY,704,678,1,598,21.6,212695,Home Depot,21,Verified,KY,34911,City 7,CURRENT,0,Current,0,0,,0.0,0.0,,ACH,1,0,0,111.9,47697,40542.45,15.0,34264.59,47530.14,303.9,100,QD-2024-B,INV_AUTO_3,BATCH-429,34,,0,1,93.7,9,19,3,4,0,Refinance,Deep Subprime,E,351.3,89.4,54.6
QD-0000463,8421,07/19/2022,2022-12-25,,32852.74,23022.22,17.76,18.97,84,80,396.89,334.54,Toyota,Camry,2022,8J6PHA6F70RTCVYEV,59931,New,Group 1,TX,646,591,0,,58.5,101336,,,Self-Reported,TX,91772,Austin,CURRENT,0,Current,0,0,,0.0,0.0,,ACH,0,0,0,116.4,28224,17075.52,39.5,12715.32,18095.02,443.55,25,QD-2024-A,,BATCH-691,4,2022Q3,0,,88.7,27,41,0,5,0,Online App,Near Prime,B,639.8,81.8,55.6
QD-0000464,2050,07/23/2024,2022-06-12,,20651.92,11781.21,22.13,23.27,48,32,438.18,422.28,Mazda,,2020,OYUBQ7969EC0F3EWP,35499,New,,KY,562,523,0,,,242102,,,Not Verified,KY,94173,City 42,CURRENT,0,Current,0,0,0,0.0,0.0,,ACH,1,0,0,74.0,27908,24586.95,11.9,19077.84,25052.06,393.49,100,,INV_AUTO_1,BATCH-489,16,2024Q3,0,12,45.8,4,22,7,4,0,Dealer Direct,Near Prime,A+,584.9,99.1,69.4
QD-0000465,4759,11/28/2023,2022-10-08,,43749.96,42737.55,20.9,21.19,72,61,618.22,,Mazda,Mazda3,2021,O6BFZRWMH05AVCJSO,15428,Used,Sonic Auto,CO,840,850,1,776,35.1,130818,Home Depot,0,Verified,CO,36494,City 17,CURRENT,0,Current,0,0,,0.0,0.0,,Check,0,,0,122.8,35627,24725.14,30.6,19205.97,29619.03,,75,,,BATCH-128,11,2023Q4,0,12,,24,39,6,3,0,Broker,Subprime,A,469.6,99.8,72.9
QD-0000466,5895,05/24/2024,2023-11-09,,28905.4,0.0,10.04,11.12,60,55,485.79,0,Ford,Escape,2021,F83ECU3NQNJD6ZRRY,13545,Used,Larry H. Miller,AL,551,545,0,,49.8,243310,Walmart,20,Not Verified,AL,29894,City 46,PAID_OFF,0,Paid Off,0,0,0,0.0,0.0,,,1,0,0,90.4,31975,18065.88,43.5,14993.9,20083.68,424.57,25,,,,5,2024Q2,0,8,90.0,24,27,7,4,0,Refinance,Super Prime,D,394.1,37.5,65.1
QD-0000467,8327,07/12/2022,2023-02-18,,11542.5,8360.69,8.47,9.36,84,63,138.38,,Subaru,Impreza,2018,GO51BCOSK5G2FXZ6D,115652,Certified Pre-Owned,Sonic Auto,AZ,741,723,0,,,29255,Freelance,30,Employer Confirmed,AZ,46246,City 19,CURRENT,0,Current,0,0,0,0.0,0.0,,Check,1,1,0,119.5,9659,7852.77,18.7,,8737.96,16.58,75,QD-2024-C,INV_AUTO_3,BATCH-657,21,2022Q3,0,8,55.9,13,20,6,3,0,Online App,Super Prime,A+,363.3,16.7,53.9
QD-0000468,2256,04/20/2022,2022-05-16,,53505.53,38766.68,12.15,13.84,48,21,1125.98,918.64,Volkswagen,Jetta,2022,X838B5IH7249IRRCH,57551,Used,AutoNation,GA,520,517,0,,41.3,167477,US Army,30,Employer Confirmed,GA,76579,City 6,CURRENT,0,Current,0,0,,0.0,0.0,,ACH,1,0,0,134.7,39722,34518.42,13.1,26118.03,38477.03,422.1,100,QD-2024-A,INV_AUTO_2,BATCH-364,27,2022Q2,0,9,77.0,17,27,5,0,0,Refinance,Near Prime,D,668.4,43.4,
QD-0000469,5453,03/20/2024,2023-06-04,,19356.02,7658.8,9.42,9.77,84,83,232.24,203.55,Chevrolet,,2024,JFNFECW9AKCDYNVYR,62500,New,CarMax,MD,797,782,1,780,47.6,145825,Bank of America,10,Not Verified,MD,14725,City 30,CURRENT,0,Current,0,0,0,0.0,0.0,,Mobile App,1,0,0,93.3,20746,16949.48,18.3,12799.79,17779.47,149.95,50,QD-2024-B,INV_AUTO_1,BATCH-419,1,2024Q1,0,0,95.4,4,8,1,4,0,Online App,Subprime,C,425.0,77.6,53.4
QD-0000470,8412,06/01/2023,2023-07-15,,9833.19,-9303.27,7.95,9.06,48,25,206.22,187.03,Hyundai,Santa Fe,2024,D2Q4DB2XS3HDP7FSA,118779,New,Lithia,LA,727,748,0,,43.2,214448,Starbucks,29,Employer Confirmed,LA,99659,City 31,90DPD,134,120+,6,3,3,0.0,0.0,,ACH,1,0,0,92.6,10619,6456.35,39.2,5513.17,6587.03,410.13,50,QD-2024-A,INV_AUTO_2,BATCH-207,23,2023Q2,0,3,12.4,28,30,3,0,0,Broker,,D,500.6,70.4,87.9
QD-0000471,7621,09/08/2024,2024-04-07,,$32362.88,$11102.2,7.84,9.72,48,15,678.63,711.06,Subaru,Forester,2022,DGMS8HW9WQBTLPNWY,32880,Certified Pre-Owned,Sonic Auto,IL,765,765,1,655,58.5,154399,Target,1,Employer Confirmed,IL,61896,Rockford,CURRENT,0,Current,0,0,,,0.0,,ACH,1,0,0,111.5,29025,19330.65,33.4,15754.62,21560.34,415.16,50,QD-2025-A,,BATCH-225,33,2024Q3,0,6,44.2,27,39,7,1,0,Refinance,Prime,E,413.1,48.1,81.5
QD-0000472,8466,03/09/2024,2023-12-09,,20663.51,7803.15,18.05,,48,19,436.97,448.87,Tesla,Cybertruck,2024,GQVWQL586TE6CZRKD,97723,New,Carvana,TN,640,585,0,,12.3,246091,,,,TN,98410,City 35,,53,30-59,3,0,0,0.0,,,Check,1,0,0,121.5,17007,13503.56,20.6,9659.26,15929.77,400.13,100,QD-2024-B,,BATCH-403,29,2024Q1,0,13,44.8,7,7,7,,0,Online App,Prime,D,373.1,76.9,58.2
QD-0000473,1352,11/16/2024,2023-05-27,,30344.04,25736.13,24.84,26.09,48,29,,545.4,Tesla,Model 3,2019,Y5O5BFKCAXEJCB98L,57406,Used,Local Motors,FL,531,523,0,,14.9,142321,,,Self-Reported,Florida,32115,Miami,CURRENT,0,Current,0,0,0,0.0,0.0,,Online,0,1,0,139.5,,16531.52,24.0,12772.52,17959.15,462.88,50,QD-2024-A,,BATCH-263,19,2024Q4,0,6,66.9,3,18,7,4,0,Online App,Near Prime,B,862.4,25.7,83.1
QD-0000474,2649,01-Oct-2023,2022-03-02,,29800.59,0.0,9.18,10.06,72,65,417.06,0,Jeep,Cherokee,2025,TWAWZXFHHVPAKEA3M,70013,New,Group 1,AZ,824,850,0,,35.1,83041,Bank of America,17,Not Verified,AZ,67894,City 24,PAID_OFF,0,Paid Off,0,0,,0.0,0.0,,Check,1,0,0,71.8,41505,32913.47,20.7,25582.93,33616.7,126.36,50,QD-2024-B,INV_AUTO_3,BATCH-897,7,2023Q4,0,3,32.0,,23,8,4,0,Dealer Indirect,Deep Subprime,B,891.9,48.8,74.6
QD-0000475,5259,01/05/2022,2022-08-09,,45856.53,42230.41,150.5,8.76,84,68,549.45,514.31,Mazda,Mazda3,2018,PIF6EYYNYPMP6SD44,61679,Certified Pre-Owned,CarMax,AZ,801,841,0,,48.9,64915,Target,23,,AZ,38929,City 5,REPO,229,Repo,3,1,1,24059.25,15867.65,08/19/2024,ACH,1,0,0,100.2,45765,33088.1,27.7,29481.03,39383.24,478.7,75,QD-2025-A,INV_AUTO_1,BATCH-945,16,2022Q1,0,13,64.6,25,29,7,1,0,Refinance,Prime,C,416.0,38.6,58.9
QD-0000476,6476,02/07/2023,2023-03-07,,11372.24,9197.65,24.27,24.53,48,11,241.71,218.18,Toyota,Tacoma,2022,ROE9GHBIKB2RKF6BJ,80615,Used,Sonic Auto,AZ,616,648,,,52.3,218457,,,,AZ,41858,City 35,CURRENT,0,Current,0,0,0,0.0,0.0,,Check,1,0,0,117.3,9695,5506.76,43.2,4445.33,5863.01,,75,,INV_AUTO_1,BATCH-389,37,2023Q1,0,1,32.6,29,46,2,4,1,Broker,Deep Subprime,A,701.1,23.0,87.3
QD-0000477,7776,07/20/2024,2023-09-08,,28569.53,24873.05,9.22,9.8,36,22,799.7,822.56,Toyota,Corolla,2023,TP7QNC1TGS2SBMK9A,119375,Used,Penske,OH,678,663,0,,26.3,128466,Starbucks,18,Verified,OH,60880,City 31,CHARGED_OFF,130,,4,2,4,20771.35,4238.97,04/28/2024,ACH,,0,0,104.8,27261,,39.2,13926.93,18996.23,158.67,50,QD-2025-A,INV_AUTO_2,BATCH-593,14,,0,2,44.1,,18,2,3,0,Online App,Near Prime,D,525.3,31.7,78.7
QD-0000478,5550,05/17/2024,2022-10-06,,18992.5,6045.98,23.37,,36,4,537.84,486.39,Tesla,Model X,2020,HCPWY1EQPLA90UEAH,45633,Certified Pre-Owned,AutoNation,MI,N/A,576,0,,35.1,111533,Google,15,Verified,MI,78289,City 42,CURRENT,0,Current,0,0,0,0.0,0.0,,ACH,0,0,0,121.7,15606,12032.23,22.9,8569.33,13153.85,246.19,50,QD-2025-A,INV_AUTO_1,BATCH-222,32,2024Q2,,8,55.6,6,24,4,,0,Broker,Super Prime,A,574.2,57.7,80.8
QD-0000479,5841,12/23/2023,2022-10-12,,36029.3,26357.93,7.97,8.42,48,6,755.6,704.73,Ford,Explorer,2025,,52836,New,AutoNation,PA,593,597,1,580,48.8,159703,AT&T,21,Self-Reported,PA,93234,City 2,CURRENT,0,Current,0,,0,0.0,0.0,,ACH,1,0,0,70.6,51033,34906.57,31.6,27816.01,36341.53,168.62,50,QD-2024-B,,BATCH-296,42,2023Q4,0,0,80.9,13,31,7,3,0,Refinance,Prime,A+,752.8,52.4,55.5
QD-0000480,7326,11/27/2023,2022-12-21,,27644.99,21221.86,23.34,25.25,60,15,469.71,458.18,,Tahoe,2025,,18684,New,Carvana,IL,532,521,1,674,,65675,UPS,28,,IL,75631,Naperville,CURRENT,0,Current,0,0,0,0.0,0.0,,Online,1,0,0,80.6,34299,21162.48,38.3,18463.21,24542.9,66.89,50,QD-2024-C,INV_AUTO_1,BATCH-704,45,2023Q4,0,6,58.1,22,39,7,2,0,Broker,Deep Subprime,A,521.7,60.2,96.4
QD-0000481,9088,08/07/2024,2024-03-02,,56422.18,32475.34,16.82,19.2,84,67,681.11,591.91,Hyundai,Sonata,2020,PLYQ187QEMTK811SK,50441,Used,CarMax,NJ,610,621,0,,23.6,74180,,,Employer Confirmed,NJ,29787,City 47,REPO,264,Repo,6,1,3,16781.02,17661.1,11/07/2024,ACH,0,0,0,108.9,51811,,41.0,21850.4,34125.7,40.69,25,QD-2024-B,INV_AUTO_1,BATCH-962,17,2024Q3,0,10,74.3,2,8,7,4,0,Refinance,Near Prime,E,821.2,26.4,54.5
QD-0000482,8878,08/14/2023,2022-06-25,,19465.52,14241.15,23.49,24.59,36,,551.29,530.19,Toyota,Camry,2019,6HVGNZEMQ1ODX7QN1,42279,Used,Lithia,CA,622,603,1,569,14.4,212545,$0,17,,CA,96501,San Jose,30DPD,47,30-59,1,0,0,0.0,0.0,,ACH,1,0,0,94.0,20708,13605.16,,11620.8,14143.28,247.79,50,QD-2024-B,INV_AUTO_2,BATCH-778,29,2023Q3,0,8,43.9,13,,0,5,0,Refinance,Near Prime,D,487.1,10.6,79.9
